影像号,reader,input_status,pipeline_status,structural_state,habitat_present,extractable,status,failure_class,failure_reason,R_high__original_firstorder_10Percentile,R_high__original_firstorder_90Percentile,R_high__original_firstorder_Energy,R_high__original_firstorder_Entropy,R_high__original_firstorder_InterquartileRange,R_high__original_firstorder_Kurtosis,R_high__original_firstorder_Maximum,R_high__original_firstorder_Mean,R_high__original_firstorder_MeanAbsoluteDeviation,R_high__original_firstorder_Median,R_high__original_firstorder_Minimum,R_high__original_firstorder_Range,R_high__original_firstorder_RobustMeanAbsoluteDeviation,R_high__original_firstorder_RootMeanSquared,R_high__original_firstorder_Skewness,R_high__original_firstorder_TotalEnergy,R_high__original_firstorder_Uniformity,R_high__original_firstorder_Variance,R_high__original_glcm_Autocorrelation,R_high__original_glcm_ClusterProminence,R_high__original_glcm_ClusterShade,R_high__original_glcm_ClusterTendency,R_high__original_glcm_Contrast,R_high__original_glcm_Correlation,R_high__original_glcm_DifferenceAverage,R_high__original_glcm_DifferenceEntropy,R_high__original_glcm_DifferenceVariance,R_high__original_glcm_Id,R_high__original_glcm_Idm,R_high__original_glcm_Idmn,R_high__original_glcm_Idn,R_high__original_glcm_Imc1,R_high__original_glcm_Imc2,R_high__original_glcm_InverseVariance,R_high__original_glcm_JointAverage,R_high__original_glcm_JointEnergy,R_high__original_glcm_JointEntropy,R_high__original_glcm_MCC,R_high__original_glcm_MaximumProbability,R_high__original_glcm_SumAverage,R_high__original_glcm_SumEntropy,R_high__original_glcm_SumSquares,R_high__original_gldm_DependenceEntropy,R_high__original_gldm_DependenceNonUniformity,R_high__original_gldm_DependenceNonUniformityNormalized,R_high__original_gldm_DependenceVariance,R_high__original_gldm_GrayLevelNonUniformity,R_high__original_gldm_GrayLevelVariance,R_high__original_gldm_HighGrayLevelEmphasis,R_high__original_gldm_LargeDependenceEmphasis,R_high__original_gldm_LargeDependenceHighGrayLevelEmphasis,R_high__original_gldm_LargeDependenceLowGrayLevelEmphasis,R_high__original_gldm_LowGrayLevelEmphasis,R_high__original_gldm_SmallDependenceEmphasis,R_high__original_gldm_SmallDependenceHighGrayLevelEmphasis,R_high__original_gldm_SmallDependenceLowGrayLevelEmphasis,R_high__original_glrlm_GrayLevelNonUniformity,R_high__original_glrlm_GrayLevelNonUniformityNormalized,R_high__original_glrlm_GrayLevelVariance,R_high__original_glrlm_HighGrayLevelRunEmphasis,R_high__original_glrlm_LongRunEmphasis,R_high__original_glrlm_LongRunHighGrayLevelEmphasis,R_high__original_glrlm_LongRunLowGrayLevelEmphasis,R_high__original_glrlm_LowGrayLevelRunEmphasis,R_high__original_glrlm_RunEntropy,R_high__original_glrlm_RunLengthNonUniformity,R_high__original_glrlm_RunLengthNonUniformityNormalized,R_high__original_glrlm_RunPercentage,R_high__original_glrlm_RunVariance,R_high__original_glrlm_ShortRunEmphasis,R_high__original_glrlm_ShortRunHighGrayLevelEmphasis,R_high__original_glrlm_ShortRunLowGrayLevelEmphasis,R_high__original_glszm_GrayLevelNonUniformity,R_high__original_glszm_GrayLevelNonUniformityNormalized,R_high__original_glszm_GrayLevelVariance,R_high__original_glszm_HighGrayLevelZoneEmphasis,R_high__original_glszm_LargeAreaEmphasis,R_high__original_glszm_LargeAreaHighGrayLevelEmphasis,R_high__original_glszm_LargeAreaLowGrayLevelEmphasis,R_high__original_glszm_LowGrayLevelZoneEmphasis,R_high__original_glszm_SizeZoneNonUniformity,R_high__original_glszm_SizeZoneNonUniformityNormalized,R_high__original_glszm_SmallAreaEmphasis,R_high__original_glszm_SmallAreaHighGrayLevelEmphasis,R_high__original_glszm_SmallAreaLowGrayLevelEmphasis,R_high__original_glszm_ZoneEntropy,R_high__original_glszm_ZonePercentage,R_high__original_glszm_ZoneVariance,R_high__original_ngtdm_Busyness,R_high__original_ngtdm_Coarseness,R_high__original_ngtdm_Complexity,R_high__original_ngtdm_Contrast,R_high__original_ngtdm_Strength,R_high__original_shape_Elongation,R_high__original_shape_Flatness,R_high__original_shape_LeastAxisLength,R_high__original_shape_MajorAxisLength,R_high__original_shape_Maximum2DDiameterColumn,R_high__original_shape_Maximum2DDiameterRow,R_high__original_shape_Maximum2DDiameterSlice,R_high__original_shape_Maximum3DDiameter,R_high__original_shape_MeshVolume,R_high__original_shape_MinorAxisLength,R_high__original_shape_Sphericity,R_high__original_shape_SurfaceArea,R_high__original_shape_SurfaceVolumeRatio,R_high__original_shape_VoxelVolume
IMG-C870A6AC1C,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-30F089654C,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-7D9C529BB1,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-2D53CE5376,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-E90D2F9CF7,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-5257F0B748,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-9C7F306FC4,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-D6AD15F9D9,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-893073F906,R2,available,success,dual-habitat,1.0,1,extractable,none,,2.627147722244263,4.204956912994385,119281.8345183166,3.356319830289851,0.8526585698127747,3.0328570524263085,5.94134521484375,3.451825352089921,0.4956435532543026,3.494254469871521,0.9238390326499939,5.017506182193756,0.3496102603215149,3.50672159460863,-0.20197716316737702,238563.6690366332,0.11382612392390265,0.38199808076378516,138.42606793474448,793.2118176446792,-14.30359964700252,16.08044929867913,6.610578868438419,0.41431733454274217,1.9665031593719584,2.5446372013371166,2.6640714303410893,0.4599545231773464,0.38833545457259777,0.9857516387529106,0.9188198955807855,-0.05775793729005545,0.5177923540018621,0.3858969918800389,11.66409431268736,0.0169666825591279,6.379580851271805,0.4227107924079498,0.03759666090206246,23.32818862537472,4.0306310363796065,5.672757041779388,6.415244659335727,1157.6303092783505,0.11934333085343819,6.403113572111808,1104.1134020618556,6.23166511850356,135.71494845360826,26.571546391752577,3908.7384536082473,0.2043268761773606,0.009494433361625507,0.1722657483928437,21.291746675993497,0.0022781961709611516,928.1124991502596,0.11050329056317429,6.524956703853011,134.42854534749333,1.5386656463448594,212.06990215363572,0.014018203485471392,0.009727353267538456,4.027370218668711,6486.392802103462,0.7699823142998472,0.8657335448057099,0.19634159428164127,0.8987889638040383,119.89298014969684,0.008910205650693826,143.0082498526812,0.08427121382008321,11.819717210412218,120.44843842074249,2790.1602828520918,426513.39363582793,18.77551601548817,0.014023160522400817,588.7430760164997,0.34693168887242176,0.6100080274287978,72.99921936989989,0.009365007381962932,5.935677897288935,0.17494845360824743,2757.4879771540404,4.142259577493953,0.0008492131243641586,232.8814458002787,0.04378140418261416,0.12506465633329839,0.8629834393221325,0.3608387966993437,19.21028936246107,53.23787114407038,52.392747589718944,63.06346010171025,65.52098900352466,70.73895673530957,19201.166666666668,45.943401142098374,0.396054713352485,8755.494575114832,0.4559876348719174,19400.0
IMG-3C4E938C01,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-674546F2D1,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-27DA8AE9DB,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-BE686C84B9,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-EE9195B25E,R2,available,success,dual-habitat,1.0,1,extractable,none,,2.434328556060791,4.173265171051026,46262.92595843892,3.468426330953307,0.8509635925292969,3.892186788826006,6.675679683685303,3.2320806610823523,0.5379118472944255,3.1388299465179443,1.4371955394744873,5.238484144210815,0.362293915499021,3.3051398546656676,0.7108953005564584,92525.85191687783,0.10912252285655741,0.47760405915685733,72.63683313831962,1201.7570100414866,49.34682403591837,16.83136488606678,9.353350014130625,0.2765957978172174,2.2938935441493933,2.7658278118340127,4.002340299843111,0.43471566698438396,0.35851741877282917,0.9820287732606695,0.911306492675619,-0.04843377818894545,0.5001315803858576,0.35355977077748396,8.412274179775029,0.01689005118086396,6.511214847264014,0.47425348432150477,0.04253829891501342,16.824548359550054,4.000662401881683,6.546178725049351,6.0979585482997525,729.4892561983471,0.17225248080244324,5.095781848290167,462.13388429752064,7.798018480392634,79.94970484061393,15.635655253837072,1035.1275088547816,0.2877241708336984,0.02080340567135728,0.31636288235507964,29.540099296284023,0.007811566249967929,407.42810107899976,0.10527242796543838,8.150282348148048,81.06291290216156,1.3235693897418341,103.03382730309674,0.027009661789852535,0.021018543143278997,3.940254826811324,3291.9525136671855,0.8487226621842084,0.9135954954136772,0.11956303114828784,0.9365161307105291,76.68538553160687,0.019835015828281507,127.5911708253359,0.08163222701556999,11.971208803713843,92.95969289827255,92.59820857325656,5520.536788227767,1.678112469813658,0.02429864513811085,622.5777351247601,0.3983222873478951,0.6545310145921344,63.97487239171864,0.01727466861064616,5.680620808520397,0.3690672963400236,85.25663976906789,2.669416872375021,0.0016874488773635336,370.82022349136287,0.056872045324259546,0.3520283812599505,0.7232407429338512,0.4068915024556743,26.72860700225412,65.68976457100099,68.24221567329127,67.91170738539859,50.803543183522144,70.57619995437555,7802.749999999953,47.50951413148054,0.21363244762153086,8905.303047352481,1.141303136375321,8469.999999999998
IMG-1719460986,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-A58F224B6A,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-41987B3798,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-96B898FDD0,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-5CBD2CD4FB,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-3F82CE680D,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-49DD8ACE53,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-73F9CFC758,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-91F93A3B3A,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-D2B5AD3D4B,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-A24EA009DC,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-859B16287A,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-42499E799F,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-D488A0943C,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-7D01A47448,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-60A9582A2E,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-4143CC5E40,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-32C3789F8C,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-EF83CC90EA,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-EC52437D3C,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-35E5834CF7,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-7A14B18C9E,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-ACAA7C268F,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-D487331940,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-EE852B744D,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-040E40FBD4,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-5DD43F3C7F,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-51E5F6AA41,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-44D24E8682,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-829951450E,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-1420B80C94,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-A531957523,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-5B8FDFFA35,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-3731863B90,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-8F0C09D99C,R2,available,success,dual-habitat,1.0,1,extractable,none,,2.413136053085327,3.9353711128234865,15678.643902596314,3.3074149986072965,0.7531442642211914,4.161954962326634,5.921860694885254,3.1333102434582734,0.4728416421493072,3.0798532962799072,1.5703078508377075,4.351552844047546,0.3125175118876562,3.1938705837162304,0.7348770033331694,31357.28780519262,0.12311836127209592,0.3831762237673121,52.319339047408256,911.2572187542119,41.928392215725495,15.223299127582852,8.45691446706145,0.28650420780885566,2.2039039385142307,2.7042944036710193,3.5291974181842534,0.44038407937283586,0.3643727782984556,0.9761234601988746,0.8980956971436544,-0.0586064102144396,0.5480243552219293,0.3566701365210989,7.114903098226037,0.01772609004406441,6.348556506408832,0.3901661748446842,0.04363524041919501,14.229806196452074,3.9282718904702594,5.920053398661078,5.83390011209687,256.9687703318152,0.16718852981900795,3.492495033587047,189.23292127521145,6.252801319353582,56.61938841899805,14.003253090435914,691.622641509434,0.37873042437332466,0.03419518223626782,0.2858024132260518,18.994468422076498,0.014577264525648148,168.28830329658018,0.11980153708786609,6.516885829764937,57.21909798858819,1.3048401174268702,72.46521401388307,0.04303430411131338,0.03490900614645401,3.7774624477961734,1182.7219436558792,0.8408440948427494,0.9137680796756918,0.10396602093117326,0.9335739111756983,53.84989286627782,0.03313125774908423,45.60687022900763,0.08703601188741915,10.756730377017655,65.98091603053435,34.097328244274806,1644.3625954198474,0.8574690582035297,0.048225688406531915,186.20992366412213,0.3553624497406911,0.6184917813517173,43.58048114179805,0.03658348207730383,5.681772681236178,0.3409238776837996,25.493630178894,1.5143576831614354,0.004590547828894549,219.34900131302578,0.06329293254500873,0.5889777677840309,0.6173311719468939,0.43063664718325273,18.39963915423788,42.72659857118039,46.86149805543992,33.241540277189316,34.36568055487916,47.38143096192852,2835.4999999999986,26.376461169251275,0.27656955003206424,3502.9413217519013,1.2353875231006535,3073.999999999999
IMG-7F8152B0FE,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-A7BAC44F4F,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-A770337F54,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-EDA063D47C,R2,available,success,dual-habitat,1.0,1,extractable,none,,2.3470077991485594,4.105270004272461,23628.716606515027,3.512220101841094,0.8863869905471802,3.2676606772555497,5.8368916511535645,3.1852403842164114,0.5449453777808877,3.1329293251037598,1.22342050075531,4.613471150398254,0.36856387142801156,3.2602457349321865,0.38500786485882177,47257.43321303005,0.10484002663844984,0.4834459469003989,96.79035666755227,1981.8459209893651,52.32961520661468,24.892207422508438,10.191735630957123,0.42267986845364114,2.421356659289827,2.8032726895583764,4.1771374127817955,0.4196254499308606,0.3400224431745196,0.9767250769229183,0.898984478966869,-0.0865018098693683,0.6676914241704652,0.3403032168798027,9.64820411528295,0.012073836512998136,6.857585373428206,0.514418439010772,0.029673105259011703,19.296408230565895,4.301347856201804,8.77098576336639,5.940938560078611,450.7067026540711,0.20274705472517818,2.7483307967717368,233.05937921727394,7.907765885179054,94.61628430049483,10.384615384615385,1005.2262708052182,0.15058950649535513,0.016892280864113325,0.35763756104679434,34.77410407165139,0.0069388526457257885,215.40884406942905,0.10392957433942532,7.996427645584474,94.56060905255084,1.2373903399993555,117.26893247850079,0.020537961000505558,0.017049948115935153,3.883315280566599,1818.8716564155548,0.8754376328582685,0.9321775839994463,0.08139797350790083,0.9484378184372534,89.66147495705005,0.016283180326306834,89.5320910973085,0.09268332411729657,9.521114368872944,95.49585921325051,15.77536231884058,1624.231884057971,0.20573208169593007,0.019183397319844038,378.8074534161491,0.3921402209276905,0.6502136704378219,64.31523491684403,0.01321121808650512,5.54304112722715,0.43454790823211875,10.479646489975952,1.42783317963751,0.003363894509831684,270.3088621844453,0.06726075058378589,0.47397984239620744,0.45997544726169426,0.41770876717523286,34.0683430869877,81.56003839080472,70.71067811865476,67.17886572427373,50.96076922496363,80.8084154033477,3872.0,37.51561513749135,0.2154234310121284,5535.388218184897,1.4295940646138678,4446.0
IMG-F2DB83A884,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
